Date,Time,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
2023-11-17,23:00,Jazan Province,1,429.7725,12.1043,60.2448,2.2839,79.3409,13.3202,959.0733,23.9352,18.5176,15.0194,0,69.1694,90.6172,10.9995,11.133,10.1694,99.9344,99.4044,99.8064,0.0119,1.1034,11.8873,21.3832,-105.9556,2.1363,1.8394,6.757,0.3832,1.8725,100
2023-11-17,23:00,Najran Province,1,113.2683,3.2944,88.1756,5.056,87.072,14.1891,195.97,21.2817,21.8916,14.6784,0,67.9307,82.3047,10.4087,10.4657,9.7498,99.7712,99.5222,99.8442,0,0.7637,14.5897,21.8753,-108.75,1.7788,1.7555,5.339,0.4706,0.4547,100
2023-11-17,23:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,217.1554,8.2525,125.3773,3.3768,88.7046,14.5282,595.4419,6.3533,9.0169,4.7,0,87.2017,96.6275,9.9144,9.9256,9.7662,99.8496,99.4244,99.751,0.0245,0.7326,10.3877,21.7468,-109.8889,2.1499,1.8763,6.222,0.154,1.0507,100
2023-11-17,23:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,914.417,36.9964,90.2425,4.2884,102.5479,17.4129,1664.5106,14.5132,15.3696,9.495,0,75.0181,92.5142,10.4981,10.5128,10.1608,99.9036,99.4712,99.7959,0.0146,0.6231,12.4904,22.457,-109.5444,2.1009,2.1638,5.8528,0.2015,0.5746,100
2023-11-17,23:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,13.4091,0.3979,50.8643,3.2758,61.388,15.0438,33.9725,14.6137,13.2701,7.4316,0,72.8885,91.9102,10.8939,10.8319,11.1693,99.8809,,99.6766,0,0.5072,7.7365,22.6183,-111,2.2774,2.5199,8.0068,0.0807,0.5484,100
2023-11-17,23:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,113.2683,3.2944,88.1756,5.056,87.072,14.1891,195.97,21.2817,21.8916,14.6784,0,67.9307,82.3047,10.4087,10.4657,9.7498,99.7712,99.5222,99.8442,0,0.7637,14.5897,21.8753,-108.75,1.7788,1.7555,5.339,0.4706,0.4547,100
2023-11-17,23:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,36.959,3.1906,141.5479,18.9274,102.6715,27.551,53.0208,17.4368,21.5733,7.0634,0,87.4926,92.8409,11.5154,11.5581,10.1171,99.9748,,100,0,0.7283,11.6153,23.6621,-111.6667,1.997,2.0395,2.8384,0.0929,0.2524,100
2023-11-17,23:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,84.7311,2.1265,40.6383,1.5622,80.0242,13.0566,188.5194,38.176,17.3615,22.015,0,69.2762,77.2753,10.0739,10.2877,9.2773,99.8646,95,99.8811,0.0145,1.1379,11.1417,21.0494,-108,1.9088,1.599,8.5306,0.4941,3.8895,100
2023-11-18,00:00,Southern Remote,1,41.3817,1.1663,138.6609,5.3214,90.7591,14.9276,91.548,11.8385,13.8182,5.728,0,83.4978,98.2891,11.3651,11.4126,10.6063,99.9827,,99.6702,0.0086,0.5273,10.7224,22.7497,-108.3333,2.0485,2.0634,4.0653,0.1962,1.1953,100
2023-11-18,00:00,Southern Region,1,3438.1195,131.1919,113.6825,7.1818,110.4248,17.0196,5510.2927,8.8379,10.3391,4.9145,273600,75.3926,94.1907,10.5608,10.5837,10.1496,99.9078,98.9989,99.7882,0.0096,0.7145,11.7356,22.4586,-110.7912,2.1331,2.0658,4.9071,0.1613,0.5139,85.0099
2023-11-18,00:00,Southern City,1,1580.3633,62.2235,88.2105,5.9201,99.7215,16.3096,2969.8959,12.9585,13.741,7.8608,0,71.2675,93.7295,10.432,10.4664,9.9322,99.8969,99.4639,99.773,0.0115,0.7082,12.2655,22.0686,-109.1421,2.0872,1.9295,6.1995,0.2615,0.8502,100
2023-11-18,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,367.1812,9.9749,67.171,3.4927,88.0002,13.4335,733.3686,21.5084,18.4496,12.1153,0,62.5971,94.688,11.5586,11.5947,11.1799,99.9392,99.606,99.709,0.01,0.961,12.6325,21.4479,-106.0513,2.116,1.9978,6.7102,0.3942,1.4854,100
2023-11-18,00:00,Aseer Province,1,1264.9561,53.9674,104.5067,6.7689,107.8196,17.4648,2246.0608,11.1233,12.8793,6.7839,0,75.5218,94.6387,10.424,10.4439,10.0323,99.8936,99.2303,99.8009,0.011,0.5674,12.189,22.3703,-110.1,2.1022,2.1353,6.019,0.1737,0.5933,100
2023-11-18,00:00,Jazan Province,1,446.0463,11.6056,63.5332,2.7414,87.2536,13.2801,914.7116,23.53,18.0903,13.1618,0,64.8197,92.4553,11.0294,11.1626,10.1236,99.919,99.6068,99.7111,0.0101,0.9621,12.3801,21.4009,-106.4667,2.081,1.8343,6.942,0.4102,1.7485,100
2023-11-18,00:00,Najran Province,1,109.297,3.7581,99.9852,5.5776,90.5694,14.6108,188.6315,19.1296,22.1593,11.8617,0,76.8928,87.1642,10.4467,10.5176,9.6415,99.888,99.5313,99.7839,0.025,0.5698,13.4521,21.8571,-108.5833,1.9127,1.7894,4.8467,0.3193,0.3919,100
2023-11-18,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,216.2863,10.643,142.5115,7.2126,96.7868,15.8422,551.3882,5.9288,9.2323,3.8728,0,84.5722,96.0853,9.9036,9.9041,9.8964,99.8845,99.3723,99.7839,0.0122,0.5393,10.2211,21.9681,-110.3889,2.2204,2.0107,5.9523,0.1523,0.8226,100
2023-11-18,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1003.4831,41.2014,100.1698,6.5139,111.2517,18.0968,1621.0118,15.2401,15.8214,9.2846,0,70.4655,93.8614,10.4898,10.5102,10.0492,99.8953,99.097,99.8139,0.0109,0.5873,12.7117,22.4435,-109.8111,2.0752,2.0948,6.0793,0.1842,0.534,100
2023-11-18,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,13.5941,0.3689,55.7059,5.1895,67.3364,15.1138,27.8028,14.9141,12.2271,6.5441,0,74.189,91.0669,11.0849,11.1413,10.7848,99.9634,,99.7877,0,0.5123,7.7781,22.991,-112,2.2254,2.5793,8.6157,0.0653,0.3113,100
2023-11-18,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,109.297,3.7581,99.9852,5.5776,90.5694,14.6108,188.6315,19.1296,22.1593,11.8617,0,76.8928,87.1642,10.4467,10.5176,9.6415,99.888,99.5313,99.7839,0.025,0.5698,13.4521,21.8571,-108.5833,1.9127,1.7894,4.8467,0.3193,0.3919,100
2023-11-18,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,31.5927,1.7541,227.9658,28.7165,116.0947,21.2072,45.858,13.1774,16.0831,5.6607,0,92.0692,95.6636,11.5753,11.5839,10.1184,100,,99.5261,0,0.4441,11.9422,23.8548,-111.6667,2.0361,1.9298,2.8649,0.04,0.2064,100
2023-11-18,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,78.8651,1.6307,50.0345,1.1078,83.985,12.393,181.3431,32.8265,16.438,17.8321,0,73.3063,80.277,10.0547,10.2494,9.2964,99.8157,100,99.7207,0.0102,0.9671,11.3173,21.1636,-109.1667,1.9386,1.5801,7.951,0.48,3.2263,100
2023-11-18,01:00,Southern Remote,1,51.7136,0.8646,117.9079,3.4507,107.1348,13.5922,87.4792,13.7002,12.6999,6.883,0,88.5238,58.1974,11.3128,11.3451,10.8979,100,,99.9228,0.0101,0.4355,11.6892,22.7199,-108.1667,2.1263,2.0105,4.7967,0.4562,1.9804,100
2023-11-18,01:00,Southern Region,1,3165.4149,116.0851,117.3339,6.9238,108.8589,16.6421,5196.9923,8.3192,10.0021,4.6399,269715,75.1705,90.9028,10.5791,10.5992,10.1692,99.9338,98.2976,99.7871,0.0111,0.6558,11.7198,22.5186,-110.9861,2.1257,2.0096,4.7329,0.1544,0.4739,84.917
2023-11-18,01:00,Southern City,1,1495.9641,50.0701,90.0578,4.8079,99.058,15.2653,2819.769,12.4781,13.1069,7.4519,45,71.1101,90.9319,10.4646,10.4965,9.9398,99.9266,98.8897,99.8008,0.0144,0.647,12.2849,22.0881,-109.3333,2.0718,1.9135,5.9997,0.2445,0.7716,99.8247
2023-11-18,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,340.8626,8.5208,73.1056,3.3682,88.286,12.8264,685.7897,19.7793,17.7059,11.3849,0,67.0773,87.2746,11.6255,11.6697,11.1595,99.9628,99.5198,99.8443,0.0148,0.764,12.6479,21.3849,-106.0769,2.1363,1.9751,6.4069,0.3507,1.4432,100
2023-11-18,01:00,Aseer Province,1,1183.8745,42.8405,113.1314,5.327,106.9269,16.3425,2144.7518,10.4829,12.2337,6.3523,75,73.6725,91.9625,10.4277,10.449,9.9344,99.9215,98.7535,99.7869,0.0132,0.5607,12.3293,22.4116,-110.34,2.0754,2.0501,5.6818,0.1715,0.5393,99.6861
2023-11-18,01:00,Jazan Province,1,442.1024,10.2001,69.5638,2.9525,91.4998,12.8126,852.9586,22.726,17.3997,12.3943,0,67.957,83.0273,11.1201,11.2491,10.2148,99.9574,99.5207,99.8431,0.018,0.752,12.4371,21.3675,-106.5333,2.1023,1.8195,6.7544,0.3786,1.6174,100
2023-11-18,01:00,Najran Province,1,94.7964,3.3318,87.619,6.2561,82.7222,14.4228,176.4403,18.1887,21.5062,11.0468,0,75.8909,90.3038,10.6968,10.7266,10.2522,99.8929,99.746,99.937,0,0.7002,12.9773,22.0994,-108.75,1.9443,1.4644,4.701,0.2898,0.4018,100
2023-11-18,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,180.5418,8.0818,144.2364,5.985,94.325,14.9601,508.2512,5.144,8.6958,3.4702,45,88.1653,96.1595,9.7806,9.7766,9.8466,99.8884,97.8236,99.6405,0.0232,0.7693,9.7686,21.8688,-110.5926,2.1502,1.9974,5.6545,0.1497,0.7851,99.4059
2023-11-18,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,954.5881,33.595,106.8301,5.1079,109.5564,16.8315,1557.7402,14.8456,15.1194,8.875,30,66.7587,89.9699,10.5165,10.5393,9.9465,99.9383,99.6202,99.8503,0.0074,0.4743,12.8645,22.5299,-110.0778,2.0603,2.0712,5.7899,0.1809,0.4726,99.8333
2023-11-18,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,13.5778,0.5159,207.3532,9.7205,123.0447,18.3724,27.2987,7.0798,12.0711,3.5846,0,53.5065,88.3959,11.3695,11.4128,10.8581,99.9179,,100,0,0.1369,10.2658,22.9795,-112.3333,2.3051,1.9437,5.5162,0.1131,0.327,100
2023-11-18,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,94.7964,3.3318,87.619,6.2561,82.7222,14.4228,176.4403,18.1887,21.5062,11.0468,0,75.8909,90.3038,10.6968,10.7266,10.2522,99.8929,99.746,99.937,0,0.7002,12.9773,22.0994,-108.75,1.9443,1.4644,4.701,0.2898,0.4018,100
2023-11-18,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,35.1669,0.6477,192.061,10.0037,107.7433,16.9494,51.4617,15.9585,13.9286,6.399,0,91.8901,92.2607,11.3372,11.3561,9.827,100,,100,0.047,0.3058,12.1492,23.7569,-111.6667,1.9845,1.963,2.9911,0.0517,0.2843,100
2023-11-18,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,101.2398,1.6792,60.3504,1.7577,104.3842,12.7338,167.1689,36.2772,15.9918,16.8995,0,71.3443,65.5981,10.1943,10.3758,9.4408,99.9325,100,99.8377,0.0312,0.7015,11.6482,21.2819,-109.5,1.994,1.6271,8.1021,0.4867,2.5468,100
2023-11-18,02:00,Southern Remote,1,34.7915,0.6377,79.7174,3.7531,91.5102,13.2287,83.2633,11.3901,12.1541,6.2567,0,86.1813,41.6534,11.3112,11.3459,10.839,99.9737,,99.969,0.0088,0.6479,11.154,22.8341,-108.1667,2.045,2.0421,5.4892,0.5748,1.9743,100
2023-11-18,02:00,Southern Region,1,2721.4942,105.3781,124.8283,8.0889,105.4964,16.5082,4780.707,7.2975,9.6419,4.0474,272095,73.7184,89.0594,10.6281,10.6418,10.3704,99.95,99.0299,99.8548,0.0085,0.5136,11.5655,22.5509,-111.2995,2.1256,2.3265,4.6293,0.1539,0.4382,85.0085
2023-11-18,02:00,Southern City,1,1305.0907,49.2832,96.9082,6.6023,97.1152,15.3363,2588.8201,10.9059,12.7544,6.4813,0,70.2242,90.5107,10.5612,10.5851,10.1952,99.9441,99.5791,99.8292,0.0113,0.4751,12.2489,22.111,-109.6503,2.0755,2.0275,5.8948,0.244,0.7206,100
2023-11-18,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,284.0863,7.1308,81.2811,3.6426,86.1618,12.207,642.5278,16.4796,17.0376,10.0073,0,68.9201,79.5351,11.7061,11.751,11.2083,99.9644,99.5271,99.8352,0.0149,0.6339,12.5435,21.4841,-106.3333,2.1348,2.1307,6.2899,0.3958,1.5211,100
2023-11-18,02:00,Aseer Province,1,1045.8584,45.2744,118.412,8.0873,105.1246,16.8681,1961.9345,9.3359,12.0069,5.4674,0,72.332,91.6291,10.5128,10.5215,10.3293,99.9428,99.3325,99.8512,0.0081,0.4198,12.3413,22.4584,-110.6533,2.0728,2.18,5.5645,0.1539,0.445,100
2023-11-18,02:00,Jazan Province,1,360.1649,8.4807,72.0793,2.7793,87.5348,12.1956,788.5009,18.7958,16.7854,10.9118,0,67.8596,76.8578,11.2565,11.3913,10.3141,99.9537,99.5284,99.8493,0.0185,0.6023,12.2742,21.4363,-106.7778,2.1037,1.8907,6.6665,0.4471,1.7029,100
2023-11-18,02:00,Najran Province,1,90.6908,2.1524,101.1714,3.9305,86.5582,13.0871,166.2593,16.9442,20.3593,11.1716,0,79.5405,86.4265,10.7777,10.8442,10.0121,99.9373,99.6739,99.7951,0.0074,0.3922,13.2568,22.0588,-109.25,2.0081,1.6318,4.8993,0.2481,0.3378,100
2023-11-18,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,160.541,7.3228,139.0755,5.5098,91.795,14.9228,423.7912,4.7468,8.5705,3.1219,0,86.7472,95.4054,9.8865,9.8761,10.0125,99.9331,99.6129,99.7865,0.0083,0.4838,9.9987,21.8232,-110.7963,2.1626,2.1663,5.6766,0.1385,0.6569,100
2023-11-18,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,832.6184,36.9332,113.1513,8.7679,107.7199,17.6252,1455.4763,12.9397,14.7898,7.4385,0,66.1779,90.107,10.5812,10.5862,10.4546,99.9452,99.0347,99.8848,0.0085,0.4086,12.8696,22.6015,-110.4667,2.0502,2.2068,5.6426,0.1633,0.3885,100
2023-11-18,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,16.7383,0.21,209.2718,6.1166,140.1603,18.2973,27.7722,7.6802,11.7697,4.5892,0,49.426,89.3314,11.2611,11.3162,10.6679,99.971,,99.7743,0,0.2025,11.8408,23.2089,-112.3333,2.558,1.8709,5.1419,0.0962,0.244,100
2023-11-18,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,90.6908,2.1524,101.1714,3.9305,86.5582,13.0871,166.2593,16.9442,20.3593,11.1716,0,79.5405,86.4265,10.7777,10.8442,10.0121,99.9373,99.6739,99.7951,0.0074,0.3922,13.2568,22.0588,-109.25,2.0081,1.6318,4.8993,0.2481,0.3378,100
2023-11-18,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,35.9606,0.8083,177.6669,15.1092,105.0936,17.6772,54.8947,17.1461,14.3312,6.5263,0,93.92,93.0773,11.3438,11.3902,10.3368,100,,100,0,0.1454,11.2826,23.8335,-112,1.9938,1.986,3.4219,0.0289,0.1991,100
2023-11-18,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,76.0786,1.3499,50.9464,1.2587,93.0771,12.1325,145.973,29.4473,15.626,14.9484,0,63.5158,64.7823,10.3817,10.5811,9.6194,99.8981,100,99.9105,0.036,0.4496,11.2493,21.2102,-109.6667,1.9963,1.6196,8.1734,0.6524,2.6439,100
2023-11-18,03:00,Southern Remote,1,31.761,0.7525,84.3335,5.2463,89.9764,12.8285,81.0644,9.8482,12.2184,5.4006,0,87.4309,39.6311,11.2049,11.2371,10.7137,99.9905,,100,0.0095,0.5114,11.3826,22.8472,-110.3333,2.0352,1.9707,4.3673,0.3814,1.673,100
2023-11-18,03:00,Southern Region,1,2315.7703,87.4858,127.7071,7.7812,103.0011,16.0958,4297.0464,6.3307,9.1754,3.679,271890,73.4428,90.1568,10.6875,10.7003,10.4325,99.9658,99.162,99.8283,0.0046,0.401,11.5736,22.5867,-111.6009,2.1119,2.23,4.401,0.1433,0.4174,85.0099
2023-11-18,03:00,Southern City,1,1119.8324,42.797,99.6982,6.2959,94.4761,15.0221,2341.3076,9.3849,12.1752,5.6766,0,69.3893,92.5534,10.6683,10.6873,10.3664,99.9601,99.5862,99.8395,0.0056,0.4027,12.3523,22.1088,-109.918,2.0646,2.0823,5.6152,0.2213,0.6952,100
2023-11-18,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,282.8235,6.8321,81.5446,4.18,86.2596,11.7598,602.5804,16.447,16.8658,9.8476,0,58.8467,79.2049,11.6646,11.6983,11.2811,99.9628,99.5314,99.8962,0.0128,0.5905,12.8248,21.4749,-106.7692,2.0441,2.0981,6.2081,0.3648,1.4646,100
2023-11-18,03:00,Aseer Province,1,844.4581,36.1773,120.9154,6.8874,99.6514,16.3029,1768.1202,7.7476,11.269,4.7257,0,76.788,93.2976,10.6317,10.6442,10.3633,99.9611,99.5738,99.8533,0.0028,0.3026,12.2923,22.4787,-110.92,2.086,2.1673,5.2118,0.136,0.4375,100
2023-11-18,03:00,Jazan Province,1,340.894,7.8198,75.1404,3.6838,86.1092,11.7369,731.947,17.5609,16.35,10.3104,0,60.3837,78.1575,11.284,11.3867,10.4745,99.9596,99.5328,99.8847,0.0118,0.5941,12.5011,21.4844,-107.2667,2.0362,1.8773,6.4471,0.409,1.5739,100
2023-11-18,03:00,Najran Province,1,74.3191,3.7943,119.9108,9.8226,87.8474,15.336,144.4387,13.2249,21.9307,8.1645,0,76.0296,87.8991,10.8957,10.9079,10.7349,99.9615,99.5356,99.7557,0,0.5495,13.2985,22.2412,-109.5,1.9671,2.5923,4.3919,0.1778,0.2567,100
2023-11-18,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,128.8488,6.0512,151.1857,7.0896,91.2362,15.2391,370.78,3.9884,7.9336,2.6572,0,88.0849,96.1301,9.9935,9.9983,9.932,99.9599,99.6073,99.8012,0.0036,0.3023,9.8335,21.5874,-111.2593,2.1395,2.1654,5.2742,0.1002,0.6932,100
2023-11-18,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,666.3148,28.9226,115.8327,6.7224,100.8527,16.5438,1315.506,10.5925,13.9023,6.4023,0,71.8957,92.2869,10.6843,10.6903,10.5378,99.9595,99.521,99.8819,0.0028,0.2973,12.8225,22.6592,-110.6222,2.0716,2.1883,5.3259,0.1484,0.3733,100
2023-11-18,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,10.2699,0.2378,136.452,8.7474,96.6251,19.8564,24.6453,5.9298,11.986,4.5203,0,78.1915,88.2081,11.5379,11.6306,10.5938,100,,99.4652,0,0.3562,10.681,23.9606,-112.3333,2.8382,1.9516,3.6401,0.0509,0.1301,100
2023-11-18,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,74.3191,3.7943,119.9108,9.8226,87.8474,15.336,144.4387,13.2249,21.9307,8.1645,0,76.0296,87.8991,10.8957,10.9079,10.7349,99.9615,99.5356,99.7557,0,0.5495,13.2985,22.2412,-109.5,1.9671,2.5923,4.3919,0.1778,0.2567,100
2023-11-18,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,39.0245,0.9656,154.488,16.0612,112.7686,18.0163,57.1889,17.8207,14.6051,6.897,0,88.6853,93.9072,11.3972,11.4334,9.9314,100,,100,0,0.4147,11.7956,23.7113,-112.3333,1.9692,1.8593,3.3176,0.0596,0.3237,100
2023-11-18,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,58.0705,0.9877,51.8787,1.9031,85.4013,11.6068,129.3667,22.6835,13.9781,12.3756,0,68.9688,72.8236,10.4798,10.6487,9.7082,99.942,100,99.8056,0.0064,0.6122,11.0397,21.5321,-110.5,2.0002,1.5709,7.572,0.617,2.1572,100
2023-11-18,04:00,Southern Remote,1,28.7831,0.555,137.0299,4.5561,89.774,12.0527,73.2433,8.5299,11.969,5.1993,0,75.8179,31.9219,11.0259,11.0743,10.1773,99.9791,,99.9797,0.0104,0.5013,10.9918,22.8009,-110.3333,2.1323,1.9832,3.8404,0.3473,1.4917,100
2023-11-18,04:00,Southern Region,1,1914.2594,75.0713,131.6863,8.1247,98.775,15.9127,3954.1019,5.4116,8.8424,3.212,273600,68.7598,89.229,10.7821,10.7913,10.5784,99.9691,99.3753,99.8251,0.0057,0.3468,11.4479,22.6298,-111.9327,2.1255,2.076,4.0686,0.1395,0.377,85.0099
2023-11-18,04:00,Southern City,1,891.9491,33.3403,98.9702,6.0696,91.1095,14.453,2175.8588,7.766,11.3015,4.7887,0,63.7046,92.3131,10.8022,10.8158,10.5517,99.9649,99.7483,99.832,0.0065,0.3557,12.2528,22.2312,-110.306,2.0856,2.0249,5.4267,0.2381,0.6374,100
2023-11-18,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,262.8666,6.9827,82.3121,5.2795,87.2023,12.1757,566.444,15.1942,16.6887,8.4852,0,45.1658,74.9156,11.6619,11.6846,11.3974,99.9708,99.6628,99.9466,0.0162,0.5022,12.4882,21.7111,-107.1026,2.1381,2.1375,6.1175,0.335,1.2992,100
2023-11-18,04:00,Aseer Province,1,641.3429,26.5682,135.0987,6.7288,95.5221,15.3921,1633.6046,6.1466,10.3147,3.9843,0,76.3789,93.1123,10.7868,10.7993,10.4685,99.9664,99.7313,99.7833,0.0032,0.2806,12.2747,22.561,-111.34,2.078,2.2063,4.8216,0.1555,0.3841,100
2023-11-18,04:00,Jazan Province,1,308.8975,8.183,72.8918,4.9859,85.4065,12.2129,693.9972,15.9562,16.196,8.9815,0,48.9678,74.8657,11.2819,11.3485,10.7001,99.9654,99.642,99.944,0.0143,0.4879,12.1614,21.6361,-107.6,2.1236,1.9059,6.2419,0.3735,1.3958,100
2023-11-18,04:00,Najran Province,1,67.9833,2.6431,131.4635,6.9211,89.1354,14.4003,134.4432,11.8935,19.7696,7.6624,0,61.0916,87.8987,11.0151,11.0159,10.9954,99.9795,100,99.7108,0.0073,0.5858,13.5821,22.6434,-109.6667,2.0259,1.7268,4.3446,0.2252,0.2996,100
2023-11-18,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,84.1316,4.3634,161.4711,4.7772,81.7033,14.7759,347.978,3.0761,7.2408,2.2366,0,84.7521,96.0783,10.0345,10.026,10.1453,99.9507,99.7862,99.7383,0.007,0.352,9.895,21.4125,-111.7222,2.2087,2.2815,5.4694,0.1272,0.735,100
2023-11-18,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,523.6602,21.1681,130.4455,7.1461,98.2407,15.3922,1212.0641,8.5461,12.6949,5.4145,0,72.5496,91.9757,10.8429,10.8513,10.6037,99.9719,99.6548,99.8253,0.002,0.2599,12.8047,22.7852,-111.0333,2.0475,2.169,4.8479,0.1659,0.2991,100
2023-11-18,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,7.0184,0.1622,109.5562,5.9913,86.3992,19.0188,22.3286,4.5363,11.1363,3.6729,0,79.9368,87.8841,11.5601,11.6393,10.1483,100,,98.8506,0,0.1835,9.7344,23.4037,-112.6667,3.0404,1.9767,2.9562,0.0647,0.135,100
2023-11-18,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,67.9833,2.6431,131.4635,6.9211,89.1354,14.4003,134.4432,11.8935,19.7696,7.6624,0,61.0916,87.8987,11.0151,11.0159,10.9954,99.9795,100,99.7108,0.0073,0.5858,13.5821,22.6434,-109.6667,2.0259,1.7268,4.3446,0.2252,0.2996,100
2023-11-18,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,26.5326,0.8745,205.6166,14.1188,98.6644,18.0096,51.2339,12.2259,14.6273,5.5585,0,91.4449,96.3218,11.7297,11.7353,10.689,100,,100,0,0.1552,10.862,24.0427,-112.3333,2.024,1.5623,2.6702,0.0758,0.3051,100
2023-11-18,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,46.0309,1.2002,41.2062,3.7098,76.6374,12.4277,127.5532,19.4607,13.9302,11.1965,0,76.901,74.619,10.4663,10.563,9.933,99.9402,75,99.9208,0.006,0.4246,10.5887,21.251,-110.8333,2.0471,1.5953,6.8625,0.5654,1.9181,100
2023-11-18,05:00,Southern Remote,1,21.9131,0.6296,98.5896,4.6443,85.4225,12.636,70.8475,7.2638,11.5378,4.5139,0,80.2005,98.1588,11.3131,11.3521,10.5424,99.9898,,99.8821,0,0.1727,11.151,22.9468,-110.1667,2.1306,1.9096,4.4216,0.352,1.7351,100
2023-11-18,05:00,Southern Region,1,1650.7968,74.083,142.8172,9.6101,98.9174,16.232,3643.0463,4.7328,8.4815,2.8425,273600,78.9214,91.9631,10.7897,10.7997,10.5573,99.9788,99.1161,99.852,0.0037,0.2998,11.5474,22.5802,-112.1253,2.1574,2.16,3.9642,0.126,0.3457,85.0099
2023-11-18,05:00,Southern City,1,766.6291,33.8934,110.6085,7.4375,90.8355,14.8466,1999.5878,6.7001,11.0063,4.1144,0,76.5893,90.3509,10.8367,10.8536,10.5402,99.9761,99.654,99.8711,0.0042,0.3103,12.2383,22.1948,-110.5246,2.1528,2.0252,5.1785,0.2095,0.5633,100
2023-11-18,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,213.6612,9.8697,84.166,8.6346,82.4237,13.3992,550.7166,12.6198,17.0213,7.6065,0,68.9769,95.8918,11.7891,11.8087,11.5314,99.9878,99.7635,99.7992,0.0116,0.4028,12.3903,21.743,-107.2564,2.1834,2.1603,5.5207,0.3031,1.1476,100
2023-11-18,05:00,Aseer Province,1,565.6252,24.817,139.4661,7.0355,96.6745,15.763,1484.3261,5.5423,9.9841,3.3955,0,81.2932,90.9509,10.8117,10.8281,10.4181,99.9742,99.5563,99.9014,0.0019,0.2557,12.2579,22.6018,-111.5267,2.1501,2.2568,4.8751,0.1427,0.3528,100
