Date,Time,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
2023-11-18,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1290.3676,5062,99.553,2.9936,1.855,0.0025,0,4.3235,0,14.065,30.9393,2.0195
2023-11-18,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,682.5453,3407,99.536,2.9771,1.9493,0.0077,0,1.2093,0,49.3392,64.9173,9.6998
2023-11-18,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,154.8957,726,99.9852,11.4569,4.509,0,0,0.679,0,65.8353,67.9835,41.8223
2023-11-18,14:00,Aseer Province,1,3997.2643,18015,99.1429,3.0264,1.5099,0.004,0,6.4847,0,8.8451,25.3879,1.5119
2023-11-18,14:00,Jazan Province,1,3111.506,11697,99.3914,2.5004,1.6681,0.0142,0,3.8795,0,17.7812,34.3643,3.318
2023-11-18,14:00,Najran Province,1,838.5866,4143,99.6244,3.7716,2.3864,0.0061,0,1.0722,0,52.9752,65.733,12.1888
2023-11-18,15:00,Southern Region,1,33243.9011,100865,95.9722,0.494,0.532,0.0809,0.0001,3.9278,0.0001,29.225,54.0589,7.1713
2023-11-18,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3505.4509,12112,97.9699,0.829,0.7648,0.0342,0,5.8177,0,14.8852,40.9601,2.9035
2023-11-18,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6117.1525,16776,94.6101,0.3978,0.4356,0.1231,0.0001,3.3816,0.0001,36.9148,55.4152,12.1599
2023-11-18,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3408.738,10961,96.587,0.4574,0.4858,0.0596,0,6.7527,0,15.3098,40.612,3.6521
2023-11-18,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5258.9422,15855,95.0729,0.5023,0.5468,0.0929,0,2.4466,0,46.9928,60.1712,18.3025
2023-11-18,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4870.7139,15544,96.3694,0.5163,0.5665,0.067,0,2.7893,0,41.6485,65.33,11.3522
2023-11-18,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4253.0383,13293,97.5604,0.821,0.7571,0.0355,0.0001,3.0768,0.0001,29.4084,51.8819,7.1283
2023-11-18,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3356.8062,9607,95.8347,0.445,0.531,0.1122,0.0001,2.7259,0.0001,39.173,63.9869,8.5778
2023-11-18,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1462.1715,3640,90.1294,0.1568,0.1992,0.2067,0.0007,3.3609,0.0007,52.6637,67.0598,22.6264
2023-11-18,15:00,Aseer Province,1,17047.5027,54481,96.3745,0.5441,0.5756,0.066,0,4.4108,0,25.2881,52.033,5.7598
2023-11-18,15:00,Jazan Province,1,10356.7707,30012,95.928,0.5191,0.5368,0.0833,0.0001,3.256,0.0001,33.4444,53.8495,9.6653
2023-11-18,15:00,Najran Province,1,4828.7402,13295,94.4405,0.3226,0.3923,0.1341,0.0002,2.851,0.0002,43.1111,65.0366,11.7932
2023-11-18,16:00,Southern Region,1,13566.9073,96352,98.9697,1.0102,0.7969,0.0407,0,5.1267,0,15.9443,36.7634,2.3374
2023-11-18,16:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1362.8782,11754,99.3944,1.2461,0.9152,0.0063,0.0001,7.8946,0.0001,6.7564,23.5359,0.8736
2023-11-18,16:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2846.3172,15602,98.2365,0.8811,0.6982,0.1559,0.0001,4.0171,0.0001,23.9022,40.0165,5.1418
2023-11-18,16:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1336.7527,10239,99.1801,0.9291,0.7082,0.0072,0,8.488,0,6.5315,22.3433,0.9375
2023-11-18,16:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2084.039,12304,98.5866,1.2668,0.9184,0.0177,0.0001,2.9119,0.0001,29.5977,40.8365,9.0982
2023-11-18,16:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1624.9156,15227,99.4822,1.0139,0.794,0.0014,0,3.7294,0,23.1463,51.4211,3.1141
2023-11-18,16:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2001.6246,11996,99.502,1.6845,1.2125,0.0185,0,4.167,0,17.1466,35.5436,2.3378
2023-11-18,16:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1699.6184,15478,98.561,0.5278,0.4992,0.0235,0.0001,1.9649,0.0001,48.9091,63.4557,9.9174
2023-11-18,16:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,221.7098,1517,99.5925,1.9403,1.066,0.0081,0,0.9601,0,59.1764,63.6643,23.5348
2023-11-18,16:00,Aseer Province,1,6409.9307,49545,99.1148,1.1145,0.8445,0.0091,0,6.0288,0,11.98,32.4776,1.7497
2023-11-18,16:00,Jazan Province,1,4844.1208,27558,98.7956,1.1052,0.84,0.0948,0,4.1021,0,20.5603,37.9279,3.654
2023-11-18,16:00,Najran Province,1,1923.804,17014,98.7546,0.5992,0.5403,0.0206,0.0001,1.7951,0.0001,50.0877,63.4913,10.6285
2023-11-18,17:00,Southern Region,1,15631.4015,73680,98.8678,1.3167,0.9569,0.0203,0.0001,4.6629,0.0001,19.595,43.1739,3.523
2023-11-18,17:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1510.7752,7516,99.4512,3.4797,1.599,0.0058,0.0001,7.3477,0.0001,7.9412,28.5881,1.2093
2023-11-18,17:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3340.2046,12973,98.5039,0.964,0.7894,0.0374,0.0002,3.4392,0.0002,30.3968,47.8592,8.2159
2023-11-18,17:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1777.0083,8434,98.6693,1.0278,0.6948,0.0196,0.0001,8.1491,0.0001,9.3882,29.5051,1.7464
2023-11-18,17:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2568.3164,12873,98.044,1.1758,0.8415,0.0255,0.0001,2.8549,0.0001,35.016,48.5523,10.7399
2023-11-18,17:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1721.2707,10411,99.344,2.3244,1.3997,0.0019,0,3.3121,0,25.3834,54.4661,4.0263
2023-11-18,17:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2586.3501,11170,99.155,1.4976,1.1178,0.0177,0.0001,3.6712,0.0001,22.8317,43.5204,4.1788
2023-11-18,17:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1151.4691,5655,99.5775,1.3674,1.1836,0.0137,0,1.3545,0,54.8223,64.2267,17.5088
2023-11-18,17:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,336.0674,2184,99.8547,1.1585,0.8623,0,0,1.3879,0,61.0224,68.0412,28.7504
2023-11-18,17:00,Aseer Province,1,7580.0181,39254,98.8051,1.552,1.0054,0.0142,0,5.6096,0,14.8043,38.8566,2.5059
2023-11-18,17:00,Jazan Province,1,5919.602,24089,98.8069,1.142,0.9,0.0281,0.0002,3.5543,0.0002,26.595,45.7818,6.0394
2023-11-18,17:00,Najran Province,1,1491.8418,7873,99.6378,1.3073,1.081,0.0107,0,1.3625,0,56.4669,65.273,20.254
2023-11-18,18:00,Southern Region,1,18482.0223,133168,98.8317,0.9449,0.6459,0.0179,0.0001,4.7752,0.0001,20.1684,43.9018,3.1385
2023-11-18,18:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1984.054,15861,99.3238,1.6841,1.0242,0.0059,0,7.211,0,8.9587,29.9996,1.1446
2023-11-18,18:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3542.8999,20322,98.6029,0.8181,0.5953,0.046,0.0001,3.6817,0.0001,29.0861,47.1623,6.4698
2023-11-18,18:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1828.3,13075,99.1473,1.3151,0.7602,0.0054,0.0001,8.0326,0.0001,8.6236,28.8038,1.2703
2023-11-18,18:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,3137.4195,20368,97.9626,0.7586,0.5598,0.0191,0.0001,3.0304,0.0001,35.6807,50.3109,10.0135
2023-11-18,18:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2235.3568,20270,99.186,1.0801,0.6977,0.0048,0,3.4779,0,26.7499,55.1429,3.7932
2023-11-18,18:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2984.6285,18779,99.0233,0.9917,0.7078,0.0074,0,3.7748,0,24.4717,44.315,4.2976
2023-11-18,18:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1526.9549,16927,99.2549,1.2481,0.765,0.0062,0.0001,1.3723,0.0001,56.3565,67.1015,13.6801
2023-11-18,18:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,455.9983,3578,98.8069,0.3766,0.2642,0.0132,0,1.9125,0,52.7559,61.9299,16.5421
2023-11-18,18:00,Aseer Province,1,9186.2062,69585,98.8147,1.0555,0.6912,0.01,0.0001,5.6474,0.0001,15.4375,39.8975,2.2656
2023-11-18,18:00,Jazan Province,1,6521.2261,39037,98.8025,0.8887,0.6375,0.0278,0,3.7392,0,26.7461,45.7147,5.333
2023-11-18,18:00,Najran Province,1,1988.1797,20558,99.1626,0.8777,0.5712,0.0076,0.0001,1.4733,0.0001,55.4235,65.7563,14.4957
2023-11-18,19:00,Southern Region,1,7312.821,30561,99.2755,2.6223,1.2633,0.0113,0.0001,5.8432,0.0001,10.7326,27.1868,2.1516
2023-11-18,19:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,726.1221,3585,99.4981,4.8119,1.5477,0.0043,0.0001,8.6724,0.0001,3.8433,14.399,0.7922
2023-11-18,19:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1481.7529,5476,99.3001,3.1866,1.4271,0.034,0.0001,4.1946,0.0001,17.921,31.6384,4.7247
2023-11-18,19:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,858.5505,3830,99.1428,1.9892,0.901,0.0103,0,8.9911,0,5.2781,18.3986,1.0696
2023-11-18,19:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1219.7841,4704,98.5684,2.1405,1.0889,0.005,0.0001,3.7201,0.0001,22.011,31.2097,8.1157
2023-11-18,19:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,763.7524,3573,99.3925,5.3811,1.6454,0.0005,0.0001,4.17,0.0001,13.9718,37.3511,2.6053
2023-11-18,19:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1239.2978,4731,99.5483,2.5312,1.4149,0.0056,0.0001,4.893,0.0001,12.0197,26.0537,2.3661
2023-11-18,19:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,572.423,2677,99.7205,1.8855,1.3034,0.0036,0,1.285,0,51.5248,63.3093,14.5748
2023-11-18,19:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,123.9382,630,99.9695,5.4683,1.4419,0,0,1.327,0,54.2497,59.2894,31.3125
2023-11-18,19:00,Aseer Province,1,3570.3761,15698,99.0922,2.8391,1.2072,0.0054,0.0001,6.8174,0.0001,7.9934,23.3583,1.6474
2023-11-18,19:00,Jazan Province,1,2717.4851,10192,99.4233,2.8616,1.4164,0.02,0.0001,4.5207,0.0001,14.7504,28.8243,3.3871
2023-11-18,19:00,Najran Province,1,697.7598,3316,99.7664,2.2069,1.3308,0.0029,0,1.2981,0,52.0849,62.3472,17.4896
2023-11-18,20:00,Southern Region,1,20098.0171,161715,98.1004,0.6553,0.5045,0.025,0.0001,4.9495,0.0001,20.751,43.2848,3.9534
2023-11-18,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,2252.5305,19036,98.7937,0.8439,0.6203,0.0149,0,7.2608,0,10.0888,31.6763,1.6167
2023-11-18,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3783.364,24141,97.9445,0.6342,0.5009,0.0401,0.0001,3.8374,0.0001,29.9148,48.3281,7.3186
2023-11-18,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,2258.8455,16548,97.9533,0.5076,0.3813,0.0208,0,8.0233,0,10.756,32.0683,2.1259
2023-11-18,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2989.0602,25226,97.4248,0.7017,0.5329,0.0326,0,3.2403,0,32.7042,44.087,10.6783
2023-11-18,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2686.4802,26606,98.4956,0.6357,0.5024,0.0133,0.0001,3.471,0.0001,29.5711,56.3911,5.4284
2023-11-18,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,3231.5367,22452,98.0772,0.6245,0.5122,0.024,0,4.126,0,23.9328,42.5788,5.4078
2023-11-18,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1742.5026,18571,98.2282,0.7696,0.5296,0.0215,0.0003,1.8238,0.0003,50.0605,63.1401,12.4401
2023-11-18,20:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,466.8505,4172,98.2689,0.4634,0.3582,0.0041,0,2.0765,0,50.0744,60.5069,17.1219
2023-11-18,20:00,Aseer Province,1,10188.0888,87455,98.1116,0.6608,0.5043,0.0214,0.0001,5.7775,0.0001,16.411,39.6557,2.9773
2023-11-18,20:00,Jazan Province,1,7008.4996,46489,98.0117,0.6277,0.5034,0.0327,0.0001,3.986,0.0001,26.8255,45.465,6.2918
2023-11-18,20:00,Najran Province,1,2214.5817,22808,98.2344,0.6838,0.4807,0.0178,0.0002,1.8743,0.0002,50.0806,62.4855,13.5991
2023-11-18,21:00,Southern Region,1,35014.1413,107166,95.4334,0.4367,0.4686,0.0916,0.0001,4.0461,0.0001,29.7425,54.3182,7.5157
2023-11-18,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3646.0494,12716,97.6443,0.7223,0.693,0.0357,0.0002,5.8006,0.0002,15.0402,41.5553,2.93
2023-11-18,21:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6217.1525,17328,94.0073,0.3782,0.4022,0.1432,0.0001,3.4989,0.0001,36.567,55.9601,11.6786
2023-11-18,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3450.0184,11315,96.2918,0.451,0.4706,0.0582,0.0001,6.8491,0.0001,15.5122,41.3953,3.6316
2023-11-18,21:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5845.8719,17891,94.7442,0.3849,0.4289,0.0917,0.0002,2.6572,0.0002,48.1737,61.3747,19.1122
2023-11-18,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5266.1836,16706,95.8285,0.4472,0.4911,0.0708,0.0002,2.8958,0.0002,42.0683,64.7459,12.0188
2023-11-18,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4569.9401,14259,96.7042,0.6611,0.6122,0.0641,0.0001,3.2998,0.0001,30.7038,51.2772,8.9374
2023-11-18,21:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3442.0638,9944,95.5767,0.4016,0.484,0.1212,0,2.6958,0,40.4775,63.4601,9.3284
2023-11-18,21:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1540.4307,3839,88.7762,0.1505,0.1838,0.2304,0.0004,3.4681,0.0004,50.9814,64.2629,22.48
2023-11-18,21:00,Aseer Province,1,18211.0539,58657,95.9726,0.4632,0.4964,0.0672,0.0002,4.5238,0.0002,25.9774,52.8468,5.9913
2023-11-18,21:00,Jazan Province,1,10773.0758,31511,95.2125,0.4696,0.4756,0.1072,0.0001,3.4195,0.0001,33.7977,53.8305,10.3267
2023-11-18,21:00,Najran Province,1,4993.5806,13830,93.7512,0.2985,0.3592,0.1488,0.0001,2.8519,0.0001,43.662,63.7545,12.546
2023-11-18,22:00,Southern Region,1,8256.3942,32575,99.5219,4.1786,1.8651,0.0064,0,6.2234,0,9.6789,26.042,1.3584
2023-11-18,22:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,796.4824,3475,99.6575,5.9988,2.328,0.0018,0,9.2026,0,3.5833,13.7236,0.5432
2023-11-18,22:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1880.26,6596,99.339,2.5022,1.3887,0.0171,0,4.7034,0,16.2386,31.5594,2.737
2023-11-18,22:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,792.2662,3363,99.4582,5.8911,2.1074,0.0053,0,9.866,0,3.453,13.5313,0.5031
2023-11-18,22:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1310.7718,5281,99.1744,3.7085,1.4694,0.0053,0,3.4761,0,21.4804,31.8739,6.3081
2023-11-18,22:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,860.9457,3783,99.6279,6.1954,2.2361,0.0008,0,4.7157,0,12.4513,35.8917,1.6886
2023-11-18,22:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1466.1832,5356,99.6951,4.8202,2.2833,0.0029,0,4.9883,0,11.7126,25.7567,1.584
2023-11-18,22:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,752.0701,3062,99.8352,7.7815,4.2531,0.0062,0,1.0698,0,54.2554,64.8368,12.2495
2023-11-18,22:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,128.8815,646,99.9319,3.8172,1.6491,0,0,0.8756,0,54.5101,57.4679,21.9322
2023-11-18,22:00,Aseer Province,1,3759.5628,15894,99.4507,4.8997,1.8333,0.0034,0,7.3395,0,6.7985,21.394,1.0518
2023-11-18,22:00,Jazan Province,1,3345.7771,11949,99.5054,3.1388,1.6465,0.0107,0,4.8445,0,13.9083,28.7131,2.1255
2023-11-18,22:00,Najran Province,1,882.521,3719,99.8511,6.6484,3.4888,0.005,0,1.0375,0,54.2749,63.3905,13.0783
2023-11-18,23:00,Southern Region,1,45251.8345,131239,93.6213,0.2971,0.3434,0.1095,0.0002,4.4167,0.0002,31.2957,53.8689,9.2492
2023-11-18,23:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,4731.0821,15359,96.7487,0.4233,0.4636,0.0463,0.0002,6.1243,0.0002,17.7988,43.7056,4.2103
2023-11-18,23:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,8864.3439,22709,90.6504,0.2413,0.2774,0.1778,0.0003,3.8694,0.0003,38.2003,55.5252,14.0018
2023-11-18,23:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,4968.8466,14603,94.7754,0.2546,0.3042,0.0763,0.0002,6.8759,0.0002,20.1542,46.3347,5.5013
2023-11-18,23:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,6982.3224,20920,93.2035,0.2815,0.3289,0.122,0.0002,3.0234,0.0002,45.0637,59.213,17.7168
2023-11-18,23:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5829.9097,18187,95.6375,0.341,0.3909,0.0577,0.0001,3.322,0.0001,39.6504,61.1328,12.5879
2023-11-18,23:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7010.5531,19456,93.5537,0.289,0.3331,0.1015,0.0003,4.0003,0.0003,32.9523,51.4881,11.6502
2023-11-18,23:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3988.5988,12164,94.4257,0.4169,0.5109,0.1322,0.0002,2.9453,0.0002,40.0773,63.1048,9.5547
2023-11-18,23:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1400.2339,3479,90.5516,0.1967,0.2214,0.1473,0.0005,3.4048,0.0005,47.9031,61.9578,21.1394
2023-11-18,23:00,Aseer Province,1,22511.9034,69065,94.9431,0.3137,0.3626,0.0788,0.0002,4.8919,0.0002,27.4402,52.4906,7.3911
2023-11-18,23:00,Jazan Province,1,15865.9437,42132,91.9194,0.2606,0.2996,0.1437,0.0003,3.9441,0.0003,35.5981,53.6256,12.7669
2023-11-18,23:00,Najran Province,1,5398.0434,15680,93.4533,0.3417,0.4078,0.1356,0.0002,3.036,0.0002,42.1784,62.781,12.1721
2023-11-19,00:00,Southern Region,1,9484.2353,40063,98.9188,0.9586,0.7606,0.0371,0.0001,6.4146,0.0001,10.5049,26.663,2.0541
2023-11-19,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,812.9521,4434,99.4806,1.7968,0.9882,0.0075,0,9.3014,0,3.4995,13.118,0.6651
2023-11-19,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1997.115,7305,98.987,0.9961,0.8265,0.0482,0,4.8606,0,17.5859,33.6371,3.9409
2023-11-19,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1086.1706,5488,98.9055,0.6019,0.5544,0.0337,0,9.5563,0,5.0633,17.4063,1.1208
2023-11-19,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1848.6527,6708,97.6556,0.7702,0.5531,0.0479,0.0001,4.3333,0.0001,20.7701,29.6398,8.1892
2023-11-19,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,905.6954,4455,99.2334,1.5368,1.1204,0.0055,0,4.5521,0,13.3379,36.482,2.3175
2023-11-19,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1462.8447,5556,99.4429,1.5858,1.2222,0.0157,0.0001,5.174,0.0001,11.7695,24.9914,2.0336
2023-11-19,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,852.6228,3794,99.0085,0.6123,0.6057,0.0981,0.0002,1.953,0.0002,42.4496,59.2068,10.2352
2023-11-19,00:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,129.6416,824,99.9739,8.1401,2.4226,0.0023,0.0005,0.767,0.0005,52.8561,57.6152,23.1586
2023-11-19,00:00,Aseer Province,1,4653.0092,21086,98.7089,0.9274,0.6909,0.0251,0,7.4716,0,7.6572,22.2098,1.6332
2023-11-19,00:00,Jazan Province,1,3458.7384,12851,99.2005,1.1731,0.9408,0.0334,0.0001,5.017,0.0001,14.6102,29.3662,2.9453
2023-11-19,00:00,Najran Province,1,983.9475,4627,99.195,0.7359,0.6791,0.0786,0.0003,1.7458,0.0003,43.6999,58.9356,10.964
2023-11-19,01:00,Southern Region,1,8478.9158,56307,99.3867,2.684,1.4056,0.0083,0,6.5764,0,9.8696,25.6746,1.6054
2023-11-19,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,870.9142,6920,99.6336,5.0917,1.9173,0.0044,0,9.5503,0,3.624,13.8982,0.5628
2023-11-19,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1779.8232,10447,99.4079,3.1285,1.5815,0.0228,0,4.9107,0,16.3936,31.1797,3.1947
2023-11-19,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,869.2855,6375,99.372,2.9265,1.226,0.007,0,9.8585,0,4.1014,14.9299,0.6694
2023-11-19,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1322.6169,7731,98.6999,1.908,1.0059,0.0052,0.0001,4.042,0.0001,21.3795,31.0734,7.4219
2023-11-19,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,807.842,5790,99.3736,2.8795,1.4212,0.0012,0,5.158,0,11.1034,31.6971,1.7836
2023-11-19,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1593.1596,9996,99.729,2.9225,1.9328,0.0041,0,5.0354,0,12.8515,26.5901,2.0196
2023-11-19,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,783.9433,5795,99.5427,2.7549,1.6172,0.0043,0,1.4187,0,46.4611,56.8495,11.3299
2023-11-19,01:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,106.1935,937,99.9729,8.3404,3.4464,0,0,0.8477,0,53.0368,56.1459,21.1571
2023-11-19,01:00,Aseer Province,1,3871.0776,26836,99.2153,2.6346,1.2286,0.0047,0,7.7393,0,6.9712,21.1191,1.2418
2023-11-19,01:00,Jazan Province,1,3370.8357,20408,99.5637,3.0201,1.7121,0.0137,0,4.9874,0,14.4918,28.7666,2.5589
2023-11-19,01:00,Najran Province,1,891.8649,6747,99.6171,3.0988,1.7616,0.0035,0,1.327,0,47.4372,56.7329,12.022
2023-11-19,02:00,Southern Region,1,5862.4994,29262,99.4371,2.5815,1.1419,0.0075,0,7.2251,0,7.2877,20.1729,1.1939
2023-11-19,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,557.9919,3272,99.629,5.1423,1.4188,0.0029,0,9.9261,0,2.5937,10.1426,0.4253
2023-11-19,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1315.8578,5816,99.4972,3.1743,1.2865,0.0173,0,5.6113,0,12.7435,25.1919,2.4949
2023-11-19,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,547.3055,3159,99.4191,3.9413,1.1093,0.0106,0,10.1064,0,2.5841,9.7094,0.4466
2023-11-19,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,915.945,4654,98.9802,1.895,0.9133,0.0039,0,4.651,0,16.996,25.9527,5.7557
2023-11-19,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,545.2915,3320,99.3826,5.0591,1.45,0.0009,0,5.4402,0,8.8379,26.9342,1.3951
2023-11-19,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1125.339,4491,99.7323,4.6286,1.8175,0.001,0,5.9503,0,9.1443,20.5329,1.3118
2023-11-19,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,467.3533,2477,99.7973,7.9956,2.7015,0.0032,0,1.3173,0,43.3963,58.1117,7.0321
2023-11-19,02:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,79.2048,731,99.9845,9.5511,2.9879,0,0,0.7682,0,55.1711,57.8664,20.2744
2023-11-19,02:00,Aseer Province,1,2567.9,14402,99.318,3.0004,1.0919,0.0043,0,8.2149,0,5.0832,16.1146,0.9332
2023-11-19,02:00,Jazan Province,1,2438.705,10302,99.6083,3.6706,1.4546,0.0097,0,5.7903,0,10.8078,22.7748,1.8453
2023-11-19,02:00,Najran Province,1,547.6839,3216,99.827,8.2005,2.7311,0.0026,0,1.2181,0,45.3323,58.0635,7.7518
2023-11-19,03:00,Southern Region,1,33559.8895,102293,96.2112,0.486,0.5183,0.076,0.0001,4.0402,0.0001,28.946,54.0287,6.984
2023-11-19,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3452.7335,12156,97.9626,0.8689,0.783,0.0305,0,6.0301,0,14.5003,40.8154,2.731
2023-11-19,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6209.658,17009,94.9386,0.3783,0.4112,0.1188,0.0001,3.462,0.0001,36.7655,56.017,11.8743
2023-11-19,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3285.889,10650,96.9805,0.506,0.5176,0.0513,0.0001,6.909,0.0001,14.9578,40.7012,3.2856
2023-11-19,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5374.1612,16372,95.3241,0.451,0.4914,0.0742,0.0001,2.5352,0.0001,47.5703,60.9896,18.4785
