Date,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),VOLTE Thrpt Lic Failures,SRVCC E2W Failures,SRVCC E2G Failures
10/14/2023,Remote Aseer,45213Remote Aseer,16285.3433,764.7078,291.3007,0.5097,98.3316,98.3527,98.3285,0.4398,99.9603,0.0753,0.0673,0.0752,0.033,0.0541,0.0334,3.4863,3.5045,3.5184,2.3796,3.867,69.5762,348,4511,451,2605,1202122946,362756591,477080,99.81,246793595,0,304,44
10/14/2023,Southern City,45213Southern City,53310.9562,2509.2324,964.1373,0.5079,97.7767,96.9726,97.8542,0.2749,99.9664,0.0543,0.0468,0.0487,0.0352,0.0129,0.0299,3.4996,3.5193,3.5387,2.1718,3.7544,72.5547,526,7483,556,5443,4032121668,1305304362,297215,99.9605,717161770,0,463,63
10/14/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45213Cluster=Aseer CL1,Rule Name=Opt Clusters",11122.8991,522.9602,202.8026,0.5144,98.0952,97.0803,98.1885,0.3529,99.9611,0.0502,0.0486,0.0522,0.0218,0.0328,0.0354,3.4994,3.5199,3.5448,2.1094,3.7563,72.8851,124,2188,161,1507,853498233,280229391,130360,99.9425,217408190,0,108,16
10/14/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45213Cluster=Aseer CL2,Rule Name=Opt Clusters",20765.5392,980.6691,375.9302,0.5093,97.1962,96.6394,97.2556,0.3209,99.9617,0.0541,0.0449,0.0605,0.0882,0.0343,0.0336,3.497,3.5172,3.5375,2.0735,3.9974,71.0697,320,3217,240,2238,1590644096,518964517,168800,99.9313,235957525,0,283,37
10/14/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45213Cluster=Aseer CL3,Rule Name=Opt Clusters",5642.0746,262.1432,104.4979,0.5149,98.3735,98.3108,98.3794,0.4462,99.972,0.0652,0.0712,0.0554,0.0086,0.0303,0.0259,3.4782,3.495,3.5124,2.3468,3.5464,70.0037,112,1737,174,926,414676577,115666876,295155,99.7386,110496410,0,102,10
10/14/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45213Cluster=Jizan CL1,Rule Name=Opt Clusters",16948.8032,806.624,295.4222,0.506,97.5191,95.296,97.9241,0.3261,99.967,0.0738,0.0632,0.0722,0.0063,0.0149,0.0334,3.5065,3.5263,3.534,2.5378,3.6236,71.5042,397,3483,382,2264,1160319578,393771003,286810,99.8378,168829190,0,281,116
10/14/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45213Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
10/14/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45213Cluster=USF8 CL2,Rule Name=Opt Clusters",50.4673,2.2994,0.8295,0.5017,100,,100,0,100,0.0323,0.0082,0.0339,0,0,0.0096,3.4877,3.5038,3.4802,2.6383,3.927,59.7984,0,0,0,0,4229222,1409132,0,100,345600,0,0,0
10/14/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45213Cluster=Aseer CL4,Rule Name=Opt Clusters",7188.1355,334.1463,132.0784,0.5153,98.8488,98.703,98.8791,0.3286,99.9704,0.0683,0.0593,0.0563,0.0036,0.0143,0.0302,3.4771,3.4934,3.5066,2.8332,3.5724,71.317,103,1478,171,834,531142629,145170776,119130,99.9043,121493690,0,83,20
10/14/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45213Cluster=Jizan CL2,Rule Name=Opt Clusters",16418.5762,782.981,297.6869,0.5135,96.2642,91.447,97.7065,0.3245,99.9679,0.083,0.071,0.0658,0.0078,0.0156,0.0267,3.5101,3.529,3.5364,2.4347,3.8503,70.2183,781,3735,393,2256,1093159325,371038007,1139410,99.3289,161927705,0,369,412
10/14/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45213Cluster=Najran CL1,Rule Name=Opt Clusters",12640.1064,589.5907,226.4849,0.4991,98.2829,98.7047,98.2016,0.2675,99.9695,0.0539,0.0478,0.0505,0.0129,0.0177,0.0271,3.489,3.5071,3.5218,2.1528,3.8895,71.4924,164,1792,163,1314,978308575,288244063,46805,99.9711,158563135,0,144,20
10/14/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45213Cluster=Najran CL2,Rule Name=Opt Clusters",1514.3437,71.0652,27.2816,0.504,96.1516,94.5355,98.062,0.4497,99.9811,0.063,0.0566,0.0529,0.0966,0.1796,0.0235,3.4755,3.4924,3.4993,2.4159,3.7814,65.1526,65,348,83,262,108409690,27256260,56590,99.8329,33780265,0,15,50
10/14/2023,Jazan Province,45213Jazan Province,33379.003,1590.1547,593.3077,0.5097,96.8081,92.7112,97.8086,0.3256,99.9675,0.0783,0.067,0.0691,0.0071,0.0153,0.0301,3.5082,3.5276,3.5351,2.4867,3.7345,70.8479,1178,7221,778,4524,2254757392,764898331,1426220,99.5904,332398495,0,650,528
10/14/2023,Aseer Province,45213Aseer Province,44632.3718,2096.0334,813.7864,0.5123,98.0472,97.8054,98.0778,0.344,99.9643,0.0565,0.0514,0.0569,0.046,0.0297,0.0325,3.4922,3.5114,3.5317,2.2385,3.812,71.4628,658,8564,733,5473,3381349865,1059091532,712585,99.8993,683369475,0,575,83
10/14/2023,Najran Province,45213Najran Province,14229.1031,663.9915,255.0906,0.4995,97.965,97.1989,98.1824,0.2917,99.9707,0.0557,0.0491,0.0515,0.0232,0.0392,0.0269,3.4869,3.5048,3.5186,2.1893,3.8809,70.825,230,2193,256,1604,1094051446,316351030,104255,99.9468,192688140,0,160,70
10/15/2023,Khamis Mushait,45214Khamis Mushait,15958.6118,753.5592,294.8723,0.5117,96.3592,94.5946,96.5198,0.3219,99.9666,0.0488,0.0463,0.0508,0.0023,0.0112,0.0301,3.4942,3.5158,3.5416,1.8956,3.9176,71.7986,210,2065,134,1561,1252525579,405493007,248990,99.8565,165050620,0,184,26
10/15/2023,Bishah,45214Bishah,2874.9406,134.6284,53.4035,0.5124,98.5492,99.3056,98.4166,0.2399,99.9723,0.0392,0.039,0.0302,0.0036,0.0151,0.0215,3.4803,3.5003,3.5284,3.0369,3.4212,72.4962,14,379,19,259,226395825,63575980,0,100,57801600,0,13,1
10/15/2023,Southern Region_FDD,45214Southern Region_FDD,104085.1588,4907.8104,1883.1177,0.5082,97.3851,95.1834,97.8097,0.33,99.9683,0.065,0.0598,0.0611,0.0167,0.0244,0.0302,3.4908,3.5115,3.5276,2.3083,3.8253,71.1984,2297,19993,1699,12879,7671717688,2379153019,1419950,99.8009,705833040,0,1613,684
10/15/2023,Southern Region_TDD,45214Southern Region_TDD,311.2274,20.6713,6.9695,0.478,96.1426,95.4808,96.2685,1.6924,99.9494,0.8013,0.2177,0.401,0.0167,0.0625,0.178,3.4456,3.464,3.4144,3.9999,6.0748,62.4861,251,781,297,480,21999699,5997024,2386070,99.6054,557926770,0,204,47
10/15/2023,Western Region_FDD,45214Western Region_FDD,15353.5509,708.2569,270.2369,0.57,96.808,94.4492,97.0736,0.562,99.9771,0.0985,0.0884,0.0876,0.1095,0.0681,0.026,3.6202,3.6424,3.6258,2.6441,3.841,62.9845,733,5557,798,2277,750677808,559573561,762185,99.3235,110420470,0,604,129
10/15/2023,Western Region_TDD,45214Western Region_TDD,14.3188,0.6535,0.2918,0.4962,94.6108,100,94.2308,1.0769,100,0.3206,0.3409,0.1146,0.0018,0.1168,0.2366,3.4496,3.4674,3.4981,3.6371,3.1769,68.3846,9,14,2,5,998110,261065,0,100,2073600,0,9,0
10/15/2023,Abha,45214Abha,9325.1205,438.4692,174.0832,0.5182,98.0352,95.6522,98.2652,0.2932,99.9609,0.0436,0.0454,0.044,0.0158,0.0138,0.033,3.496,3.5191,3.5441,2.0403,3.7614,73.7187,77,1406,98,1084,722063193,236004747,158915,99.9025,154417525,0,62,15
10/15/2023,Southern Region All,45214Southern Region All,119764.2558,5637.392,2160.6159,0.5162,97.1996,95.107,97.5677,0.363,99.9679,0.0709,0.064,0.0653,0.0259,0.0314,0.03,3.5077,3.5286,3.5399,2.356,3.8342,70.3469,3290,26345,2796,15641,8445393305,2944984669,4568205,99.6813,1376253880,0,2430,860
10/15/2023,Southern Region,45214Southern Region,104396.3862,4928.4817,1890.0871,0.5081,97.2994,95.2037,97.7032,0.3403,99.9668,0.0668,0.0602,0.062,0.0167,0.0274,0.0306,3.4907,3.5114,3.5273,2.3119,3.8333,71.1633,2548,20774,1996,13359,7693717387,2385150043,3806020,99.7112,1263759810,0,1817,731
10/15/2023,Muhayel,45214Muhayel,1910.1325,89.0104,34.3405,0.4849,98.4909,98.9011,98.4589,0.3482,99.9646,0.0654,0.0501,0.0648,0.0021,0.0194,0.0257,3.4511,3.4682,3.4861,2.0807,3.8842,69.8625,19,434,38,226,149150936,32040530,541455,98.6166,36783060,0,18,1
10/15/2023,Sabya,45214Sabya,4938.3326,236.5051,91.9824,0.5144,96.695,95.4545,96.7774,0.3814,99.9534,0.0988,0.0752,0.0651,0.0096,0.021,0.036,3.5197,3.5408,3.5415,2.1058,4.0447,71.6876,140,1194,51,790,342658742,127505249,66525,99.8508,40831020,0,128,12
10/15/2023,Abu Arish,45214Abu Arish,3370.9825,159.1131,61.3909,0.5001,97.3079,96.6463,97.4177,0.2413,99.9656,0.0756,0.0632,0.0623,0.0038,0.0125,0.027,3.4832,3.5028,3.5077,2.5915,3.9991,74.8183,62,422,41,316,253303370,68502665,3820,99.9915,42236630,0,51,11
10/15/2023,Najran,45214Najran,11539.4957,539.9227,208.4098,0.5001,98.3902,95.1318,98.6978,0.2312,99.9781,0.0479,0.0434,0.0412,0.0062,0.01,0.0242,3.4901,3.5103,3.5292,2.1666,3.9357,72.0841,92,1357,140,1014,890109736,265659850,18390,99.9862,130105260,0,68,24
10/15/2023,Jizan,45214Jizan,10987.3056,518.2175,187.9284,0.5012,98.6115,97.8049,98.7085,0.2738,99.9685,0.0735,0.0643,0.0561,0.008,0.0131,0.0341,3.5052,3.528,3.5471,2.3657,3.4175,73.5669,53,1598,88,1134,793955157,273827471,12770,99.9863,87337630,0,44,9
10/15/2023,Southern Remote,45214Southern Remote,42861.9536,2028.8595,771.9071,0.5091,97.2411,95.0529,97.7566,0.4064,99.9669,0.0796,0.0722,0.0786,0.0283,0.0425,0.0313,3.4847,3.5044,3.5143,2.5168,3.8752,68.7022,1793,11722,1353,6851,3015585282,898476779,2235335,99.5538,491399480,0,1180,613
10/15/2023,Western Region,45214Western Region,15367.8696,708.9103,270.5287,0.5699,96.7922,94.4754,97.0523,0.5626,99.9771,0.0987,0.0886,0.0876,0.1093,0.0682,0.0262,3.6201,3.6422,3.6257,2.6447,3.8403,62.9905,742,5571,800,2282,751675918,559834626,762185,99.3392,112494070,0,613,129
10/15/2023,Remote Jizan,45214Remote Jizan,18362.1498,884.1727,332.87,0.5112,96.426,93.3597,97.2862,0.4344,99.9637,0.0934,0.0874,0.0893,0.0081,0.0193,0.0314,3.4961,3.517,3.5191,2.7055,3.8945,67.9943,1194,6253,782,3437,1188655615,380197987,1934270,98.8601,164486995,0,708,486
10/15/2023,Remote Najran,45214Remote Najran,6193.7639,289.0693,111.3437,0.5036,97.8978,97.3466,98.0984,0.3472,99.9761,0.0691,0.0578,0.0678,0.0661,0.0715,0.0273,3.4666,3.4834,3.4975,2.5906,3.8181,68.3513,190,1147,128,811,454279972,117413177,43935,99.9452,79234190,0,126,64
10/15/2023,Remote Aseer,45214Remote Aseer,18306.0399,855.6175,327.6934,0.509,98.1858,97.6316,98.2599,0.3948,99.9674,0.0697,0.0623,0.0716,0.0354,0.0562,0.0326,3.4798,3.4991,3.5152,2.3026,3.8747,69.5268,409,4322,443,2603,1372649695,400865615,257130,99.8976,247678295,0,346,63
10/15/2023,Southern City,45214Southern City,60904.9218,2869.4256,1106.4111,0.5074,97.6163,96.1268,97.7661,0.2892,99.9672,0.0576,0.0517,0.0501,0.0069,0.0132,0.0299,3.495,3.5165,3.5365,2.1687,3.7976,72.5817,667,8855,609,6384,4630162538,1472609499,1050865,99.8603,714563345,0,568,99
10/15/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45214Cluster=Aseer CL1,Rule Name=Opt Clusters",13051.1325,613.8686,239.9618,0.5147,98.1564,97.3886,98.2263,0.3355,99.9621,0.0496,0.0487,0.0496,0.0194,0.0336,0.034,3.4927,3.5149,3.5398,2.0745,3.7683,72.9111,144,2319,149,1671,1014974589,324143917,206630,99.9088,217021525,0,127,17
10/15/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45214Cluster=Aseer CL2,Rule Name=Opt Clusters",23701.7081,1117.0465,430.8399,0.5088,96.9373,95.3859,97.0927,0.318,99.9649,0.0538,0.0479,0.0588,0.0253,0.035,0.0329,3.4909,3.5125,3.5355,2.0166,4.0222,71.0005,401,3486,303,2467,1831589454,580528253,317965,99.8706,235621100,0,346,55
10/15/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45214Cluster=Aseer CL3,Rule Name=Opt Clusters",5981.4265,278.3587,110.5972,0.5094,98.3058,97.9073,98.3462,0.3896,99.9744,0.0625,0.066,0.0589,0.0092,0.033,0.0233,3.467,3.4844,3.5037,2.3377,3.5902,69.7173,123,1530,150,825,447074503,114801020,611690,99.4583,110080310,0,109,14
10/15/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45214Cluster=Jizan CL1,Rule Name=Opt Clusters",19799.7169,941.0762,344.9937,0.5039,97.4848,95.6329,97.82,0.3105,99.9691,0.0817,0.0694,0.0765,0.0074,0.0163,0.0337,3.5011,3.5238,3.5316,2.5618,3.6947,71.6066,481,3861,335,2462,1370903733,459159670,107290,99.9393,169293590,0,353,128
10/15/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45214Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
10/15/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45214Cluster=USF8 CL2,Rule Name=Opt Clusters",55.0023,2.5355,0.9382,0.526,100,,100,0,99.9158,0.0323,0.0302,0.0341,0,0.004,0.0084,3.5218,3.5406,3.5653,1.5871,4.0958,58.4996,0,0,0,0,4212242,1694163,0,100,345600,0,0,0
10/15/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45214Cluster=Aseer CL4,Rule Name=Opt Clusters",7800.4848,362.8094,143.1569,0.5144,98.8842,98.2597,99.0048,0.3339,99.9753,0.0645,0.0555,0.0556,0.0035,0.0153,0.0232,3.4754,3.4927,3.5072,2.7789,3.5873,71.3232,103,1530,152,922,576111097,159694757,92675,99.9256,121618460,0,77,26
10/15/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45214Cluster=Jizan CL2,Rule Name=Opt Clusters",17568.7536,843.5046,323.6012,0.5116,96.0489,92.7704,96.9828,0.4312,99.9578,0.0931,0.0863,0.072,0.0084,0.0188,0.0312,3.5007,3.5208,3.527,2.4673,3.8995,70.2398,954,5566,623,3196,1186829543,385271457,1909570,98.877,160243385,0,567,387
10/15/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45214Cluster=Najran CL1,Rule Name=Opt Clusters",14191.1008,663.0662,254.8044,0.4999,98.0816,97.5301,98.1806,0.2721,99.9765,0.0552,0.0492,0.0487,0.01,0.0171,0.0255,3.4861,3.5055,3.5223,2.213,3.9195,71.6655,199,1975,205,1466,1091540041,320788335,25410,99.9843,158351040,0,160,39
10/15/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45214Cluster=Najran CL2,Rule Name=Opt Clusters",1672.5523,78.5549,30.3631,0.4949,97.1576,95.7328,98.9498,0.3632,99.9782,0.064,0.0507,0.0778,0.1952,0.1819,0.0281,3.4505,3.4678,3.4855,2.3577,3.7589,65.2096,55,310,45,226,126724860,26698869,14970,99.9568,33733415,0,9,46
10/15/2023,Jazan Province,45214Jazan Province,37368.449,1784.5628,668.5855,0.5075,96.6815,93.7462,97.372,0.3681,99.9637,0.087,0.0773,0.0744,0.0079,0.0176,0.0325,3.5009,3.5224,3.5294,2.5176,3.7902,70.9443,1435,9429,959,5659,2558070127,844361692,2017630,99.421,331177805,0,920,515
10/15/2023,Aseer Province,45214Aseer Province,50463.5446,2368.8838,923.3702,0.5113,97.9375,97.2007,98.026,0.3321,99.9668,0.0552,0.0514,0.0557,0.018,0.0309,0.0305,3.4863,3.5069,3.5289,2.1858,3.8385,71.4307,770,8833,742,5859,3862601356,1178400018,1228190,99.8265,682354965,0,658,112
10/15/2023,Najran Province,45214Najran Province,15934.8818,744.8385,286.3625,0.4992,97.9427,96.8646,98.2445,0.2851,99.9768,0.0567,0.0496,0.0524,0.0348,0.0392,0.0259,3.4818,3.501,3.5177,2.2375,3.9042,70.9917,255,2315,261,1717,1225076337,348324568,40380,99.9795,192430055,0,170,85
10/16/2023,Khamis Mushait,45215Khamis Mushait,15912.3021,749.1008,292.909,0.5124,96.3649,94.6309,96.5103,0.3167,99.968,0.0479,0.0455,0.0491,0.0023,0.0097,0.0298,3.5178,3.5413,3.5695,1.9027,3.8957,71.7745,210,2012,106,1571,1156150049,412031160,186525,99.8925,165200400,0,186,24
10/16/2023,Bishah,45215Bishah,2938.3631,136.9395,54.4796,0.5143,98.274,99.1304,98.1527,0.2711,99.9679,0.0364,0.0395,0.031,0.0021,0.0156,0.0208,3.5096,3.5322,3.5686,3.0177,3.3751,72.4503,16,397,64,296,212112249,68310379,355,99.9994,57801245,0,15,1
10/16/2023,Southern Region_FDD,45215Southern Region_FDD,104121.0256,4899.4858,1874.5299,0.5078,97.3967,94.9866,97.8127,0.313,99.9689,0.0621,0.0593,0.0587,0.0149,0.0232,0.0292,3.515,3.5377,3.5602,2.2896,3.809,71.1558,2180,18670,1781,12247,7068819032,2406424268,712095,99.9001,707701085,0,1562,618
10/16/2023,Southern Region_TDD,45215Southern Region_TDD,303.2683,20.1907,6.5184,0.4793,96.3736,96.4139,96.3666,1.4652,99.9478,0.7609,0.2188,0.4111,0.0187,0.0606,0.1737,3.4689,3.4922,3.4614,3.7556,5.8582,62.6107,238,608,263,394,19761159,5979202,1824425,99.6979,559665620,0,203,35
10/16/2023,Western Region_FDD,45215Western Region_FDD,15250.4326,705.3268,268.8479,0.5694,97.1144,95.697,97.2676,0.5646,99.9804,0.1003,0.0934,0.0871,0.0902,0.0668,0.0261,3.6314,3.6544,3.6377,2.5785,3.8124,63.0467,660,5311,855,2123,714045665,557190565,735780,99.3439,109957545,0,564,96
10/16/2023,Western Region_TDD,45215Western Region_TDD,12.6411,0.5803,0.2313,0.4511,96.6443,100,96.4789,1.7212,100,0.2711,0.4053,0.0619,0.0165,0.1041,0.2545,3.4444,3.4636,3.4665,4.2514,3.3405,67.1912,5,15,5,9,708154,153501,0,100,2073600,0,5,0
10/16/2023,Abha,45215Abha,9336.247,441.2095,173.5981,0.5192,97.8993,96.7742,98.0018,0.2866,99.9696,0.0405,0.046,0.0422,0.0166,0.0141,0.0333,3.5227,3.5478,3.5797,1.9829,3.7649,73.6705,78,1388,64,1034,662260566,244326928,28800,99.9823,154227865,0,68,10
10/16/2023,Southern Region All,45215Southern Region All,119687.3676,5625.5835,2150.1275,0.5157,97.2795,95.1805,97.6131,0.3463,99.9687,0.0684,0.0642,0.0632,0.0227,0.0302,0.0292,3.5302,3.5529,3.5698,2.3305,3.8155,70.3205,3083,24604,2904,14773,7803334010,2969747536,3272300,99.7714,1379397850,0,2334,749
10/16/2023,Southern Region,45215Southern Region,104424.2939,4919.6764,1881.0483,0.5077,97.3223,95.0913,97.7078,0.3215,99.9673,0.0638,0.0597,0.0597,0.0152,0.0262,0.0296,3.5149,3.5375,3.56,2.2927,3.8161,71.123,2418,19278,2044,12641,7088580191,2412403470,2536520,99.8073,1267366705,0,1765,653
10/16/2023,Muhayel,45215Muhayel,1905.0509,88.5065,33.9416,0.4895,97.5329,89.5652,98.3651,0.3598,99.9653,0.0622,0.0521,0.0603,0.0015,0.0186,0.0238,3.4865,3.5078,3.5339,2.1097,3.8381,69.5767,30,458,41,249,134441920,34386816,11490,99.9706,37425510,0,18,12
10/16/2023,Sabya,45215Sabya,4838.9478,230.0924,89.5796,0.5109,97.1443,96.8912,97.1571,0.2766,99.9608,0.0886,0.068,0.0592,0.0087,0.0225,0.0299,3.5327,3.5545,3.5648,2.0403,3.9972,71.7121,114,737,58,547,312853764,118798618,33505,99.9248,41402690,0,108,6
10/16/2023,Abu Arish,45215Abu Arish,3293.6643,156.0622,60.1509,0.4985,97.5924,98.6842,97.4283,0.2471,99.9623,0.067,0.0595,0.0649,0.0033,0.0126,0.0274,3.5064,3.5291,3.55,2.5474,3.9727,74.8465,56,421,48,313,227201382,66813751,17390,99.9612,42223705,0,52,4
10/16/2023,Najran,45215Najran,11533.0602,539.646,208.2608,0.4976,98.5489,98.9817,98.5072,0.2567,99.9746,0.047,0.0446,0.043,0.0115,0.0105,0.0255,3.5092,3.5313,3.5569,2.2152,3.9415,72.1149,81,1441,185,1136,829368777,263186669,1755,99.9987,130363335,0,76,5
10/16/2023,Jizan,45215Jizan,10967.3923,518.9352,186.8156,0.4996,98.5124,99.2188,98.4353,0.269,99.9615,0.0762,0.0679,0.0566,0.0202,0.0125,0.0362,3.5304,3.5547,3.578,2.3064,3.3941,73.4669,58,1597,101,1109,727204006,274766413,89705,99.9036,86974495,0,55,3
10/16/2023,Southern Remote,45215Southern Remote,43097.7341,2030.188,770.2304,0.5089,97.2365,94.6953,97.769,0.3696,99.9682,0.0752,0.0707,0.0739,0.0218,0.0397,0.029,3.5103,3.532,3.5489,2.4881,3.8585,68.6671,1699,10651,1332,6273,2783928169,915831044,1620640,99.6765,493737340,0,1134,565
10/16/2023,Western Region,45215Western Region,15263.0738,705.9071,269.0792,0.5693,97.1113,95.7105,97.2622,0.5659,99.9805,0.1005,0.0936,0.0871,0.0901,0.0668,0.0263,3.6313,3.6543,3.6376,2.5795,3.812,63.05,665,5326,860,2132,714753819,557344066,735780,99.3592,112031145,0,569,96
10/16/2023,Remote Jizan,45215Remote Jizan,18666.4708,887.4241,333.1571,0.5111,96.4797,92.0903,97.4847,0.3639,99.9701,0.0825,0.0803,0.0804,0.0101,0.0153,0.0272,3.5213,3.5437,3.5545,2.6055,3.8338,67.9853,1063,5130,680,2873,1112650434,390655426,1319665,99.2223,166858715,0,618,445
10/16/2023,Remote Najran,45215Remote Najran,6232.3973,291.748,112.0809,0.5025,97.9699,97.472,98.1479,0.3302,99.9698,0.0683,0.0619,0.062,0.0289,0.0657,0.024,3.4929,3.513,3.5332,2.5857,3.8614,68.2654,186,1129,194,793,420221497,119981497,69505,99.9133,79416785,0,125,61
10/16/2023,Remote Aseer,45215Remote Aseer,18198.866,851.0158,324.9925,0.5089,97.9658,97.7412,97.9959,0.3906,99.9653,0.0702,0.0643,0.0714,0.0304,0.0551,0.0325,3.5053,3.5269,3.5486,2.3346,3.8826,69.5087,450,4392,458,2607,1251056238,405194121,231470,99.9078,247461840,0,391,59
10/16/2023,Southern City,45215Southern City,60725.0277,2860.4921,1099.735,0.5068,97.656,97.2446,97.6947,0.2837,99.9673,0.0556,0.0517,0.0493,0.0097,0.0129,0.0299,3.5183,3.5416,3.5677,2.1547,3.7793,72.549,643,8451,667,6255,4261592713,1482620734,369525,99.9509,715619245,0,578,65
10/16/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45215Cluster=Aseer CL1,Rule Name=Opt Clusters",13051.1059,615.4345,239.1267,0.5162,97.9801,97.5347,98.0215,0.3126,99.9684,0.0469,0.0487,0.048,0.02,0.0331,0.0346,3.5203,3.5449,3.5767,2.0447,3.7565,72.8288,154,2201,128,1564,927061824,335380893,45345,99.98,216946270,0,138,16
10/16/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45215Cluster=Aseer CL2,Rule Name=Opt Clusters",23619.8934,1110.8093,427.8116,0.5089,97.0066,96.7632,97.0306,0.3156,99.9657,0.0529,0.0475,0.0581,0.021,0.0346,0.032,3.5155,3.5388,3.5654,2.0405,4.0208,71.0605,391,3421,258,2469,1682136739,589018793,236010,99.904,235779700,0,353,38
10/16/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45215Cluster=Aseer CL3,Rule Name=Opt Clusters",5925.7117,276.0976,108.9957,0.5117,97.9367,95.0581,98.2467,0.4245,99.9718,0.0623,0.0705,0.0566,0.0093,0.0315,0.0219,3.4999,3.5201,3.5449,2.3329,3.5644,69.5182,146,1621,150,912,400187523,120082871,117665,99.8958,110414695,0,112,34
10/16/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45215Cluster=Jizan CL1,Rule Name=Opt Clusters",19920.8664,944.7121,344.6604,0.5025,96.9982,93.7839,97.5725,0.3039,99.9651,0.0791,0.0715,0.0739,0.0164,0.0148,0.0328,3.5245,3.5488,3.5643,2.5142,3.6669,71.5365,548,3756,382,2393,1263459875,460186474,219590,99.8758,169771990,0,376,172
10/16/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45215Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
10/16/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45215Cluster=USF8 CL2,Rule Name=Opt Clusters",50.3661,2.2769,0.8671,0.476,90,100,88.8889,0.0551,100,0.0272,0.026,0.0248,0,0,0.0027,3.4432,3.4587,3.4963,1.2365,3.5964,58.6254,1,1,0,1,4602446,821183,0,100,345600,0,1,0
10/16/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45215Cluster=Aseer CL4,Rule Name=Opt Clusters",7826.9612,364.9146,143.8894,0.5134,98.6649,98.4903,98.6972,0.3357,99.9677,0.0656,0.0604,0.0557,0.0031,0.0142,0.0241,3.4948,3.5147,3.5359,2.8029,3.5904,71.1084,119,1636,219,953,540206626,160005400,98700,99.9207,121469950,0,98,21
10/16/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45215Cluster=Jizan CL2,Rule Name=Opt Clusters",17565.9757,834.8388,319.6059,0.5111,96.6094,92.318,97.4949,0.333,99.9664,0.0821,0.0762,0.0649,0.0068,0.0155,0.0273,3.524,3.5452,3.5604,2.3548,3.8302,70.1767,738,4107,500,2434,1098305869,385274292,1221040,99.2819,162350450,0,452,286
